IdAlumno,Nivel_academico,Facultad,Grado,Sede,Sexo,Promedio_final,Creditos_acumulados,Anio_matricula,Anio_tramite,Tipo_estudio,Fecha_egreso,Anio_egreso,Semestre_egreso
3965,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,17.11,216,2017,2022,REGULAR,2022-01-21,2022,20221
3966,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.96,216,2017,2022,COMPLEMENTACIÓN,2022-06-08,2022,20221
3967,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.5,216,2018,2022,COMPLEMENTACIÓN,2022-09-22,2022,20222
3968,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.14,216,2017,2022,COMPLEMENTACIÓN,2022-08-17,2022,20222
3969,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.58,216,2017,2022,COMPLEMENTACIÓN,2022-09-15,2022,20222
3970,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.35,216,2017,2022,COMPLEMENTACIÓN,2022-08-23,2022,20222
3971,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.47,216,2018,2022,COMPLEMENTACIÓN,2022-05-19,2022,20221
3972,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.11,216,2018,2023,COMPLEMENTACIÓN,2023-01-09,2023,20231
3973,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.62,216,2016,2022,COMPLEMENTACIÓN,2022-08-16,2022,20222
3974,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.96,216,2018,2023,COMPLEMENTACIÓN,2023-06-16,2023,20231
3975,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.73,216,2018,2022,COMPLEMENTACIÓN,2022-05-31,2022,20221
3976,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,15.66,216,2016,2022,REGULAR,2022-02-09,2022,20221
3977,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,16.15,216,2018,2022,COMPLEMENTACIÓN,2022-03-23,2022,20221
3978,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.63,216,2018,2022,COMPLEMENTACIÓN,2022-08-24,2022,20222
3979,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.44,216,2017,2022,COMPLEMENTACIÓN,2022-04-27,2022,20221
3980,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.9,216,2018,2022,COMPLEMENTACIÓN,2022-10-28,2022,20222
3981,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.12,216,2017,2022,COMPLEMENTACIÓN,2022-03-23,2022,20221
3982,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.11,216,2018,2022,COMPLEMENTACIÓN,2022-05-12,2022,20221
3983,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,16.03,216,2018,2022,COMPLEMENTACIÓN,2022-04-25,2022,20221
3984,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.76,216,2018,2023,COMPLEMENTACIÓN,2023-06-13,2023,20231
3985,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.73,216,2018,2022,COMPLEMENTACIÓN,2022-11-11,2022,20222
3986,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.43,216,2018,2022,COMPLEMENTACIÓN,2022-11-11,2022,20222
3987,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.76,216,2018,2022,COMPLEMENTACIÓN,2022-04-11,2022,20221
3988,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.41,216,2018,2022,COMPLEMENTACIÓN,2022-07-27,2022,20222
3989,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.3,216,2018,2024,COMPLEMENTACIÓN,2024-02-14,2024,20241
3990,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.1,216,2018,2022,COMPLEMENTACIÓN,2022-06-30,2022,20221
3991,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.93,216,2018,2022,COMPLEMENTACIÓN,2022-11-08,2022,20222
3992,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.02,216,2017,2022,REGULAR,2022-09-16,2022,20222
3993,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.43,216,2017,2023,REGULAR,2023-01-09,2023,20231
3994,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.04,216,2017,2022,REGULAR,2022-09-16,2022,20222
3995,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,16.5,216,2017,2022,REGULAR,2022-01-26,2022,20221
3996,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,15.71,216,2017,2022,REGULAR,2022-01-25,2022,20221
3997,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.71,216,2017,2022,REGULAR,2022-01-26,2022,20221
3998,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.64,216,2017,2022,REGULAR,2022-08-16,2022,20222
3999,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.0,216,2017,2022,REGULAR,2022-01-26,2022,20221
4000,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.73,216,2017,2022,REGULAR,2022-01-26,2022,20221
4001,PREGRADO,CIENCIAS,TITULO,CHOSICA,Femenino,16.11,216,2017,2022,REGULAR,2022-01-25,2022,20221
4002,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.75,216,2014,2022,REGULAR,2022-01-26,2022,20221
4003,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.43,216,2017,2022,REGULAR,2022-01-26,2022,20221
4004,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.81,216,2017,2022,REGULAR,2022-01-26,2022,20221
4005,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.28,216,2018,2023,COMPLEMENTACIÓN,2023-08-10,2023,20232
4006,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,15.98,216,2016,2022,REGULAR,2022-01-26,2022,20221
4007,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,17.07,216,2017,2022,REGULAR,2022-01-26,2022,20221
4008,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,16.85,216,2017,2022,REGULAR,2022-01-26,2022,20221
4009,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.56,216,2016,2024,REGULAR,2024-01-18,2024,20241
4010,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.57,216,2017,2022,REGULAR,2022-01-21,2022,20221
4011,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.07,216,2017,2022,REGULAR,2022-01-26,2022,20221
4012,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.42,216,2017,2022,REGULAR,2022-01-26,2022,20221
4013,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.11,216,2017,2023,SEMIPRESENCIAL,2023-10-12,2023,20232
4014,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.77,216,2016,2023,REGULAR,2023-03-06,2023,20231
4015,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,16.22,216,2017,2022,REGULAR,2022-01-25,2022,20221
4016,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,16.5,216,2017,2022,SEMIPRESENCIAL,2022-08-05,2022,20222
4017,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.82,216,2016,2022,REGULAR,2022-11-10,2022,20222
4018,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.12,216,2017,2022,REGULAR,2022-04-11,2022,20221
4019,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.62,216,2017,2022,SEMIPRESENCIAL,2022-06-22,2022,20221
